0 0 1
1 0 1
2 0 1
3 4.19617e-05 0.999958
4 0.000247955 0.99971
5 0.000423431 0.999287
6 0.00062561 0.998661
7 0.000995636 0.997665
8 0.00117493 0.99649
9 0.00164413 0.994846
10 0.00204849 0.992798
11 0.00260162 0.990196
12 0.00322723 0.986969
13 0.003479 0.98349
14 0.00409698 0.979393
15 0.00514984 0.974243
16 0.00564575 0.968597
17 0.00641251 0.962185
18 0.00618362 0.956001
19 0.00787354 0.948128
20 0.00699997 0.941128
21 0.0078125 0.933315
22 0.00758743 0.925728
23 0.00728989 0.918438
24 0.00861359 0.909824
25 0.00812149 0.901703
26 0.00666809 0.895035
27 0.0067749 0.88826
28 0.00705719 0.881203
29 0.00643539 0.874767
30 0.00612259 0.868645
31 0.00633621 0.862309
32 0.00516891 0.85714
33 0.00518799 0.851952
34 0.00453568 0.847416
35 0.00487518 0.842541
36 0.00405121 0.83849
37 0.00391769 0.834572
38 0.00401306 0.830559
39 0.00413513 0.826424
40 0.00386429 0.822559
41 0.00391388 0.818645
42 0.00349045 0.815155
43 0.00353241 0.811623
44 0.00392532 0.807697
45 0.00386429 0.803833
46 0.00390244 0.799931
47 0.00333786 0.796593
48 0.00423431 0.792358
49 0.00403214 0.788326
50 0.00328827 0.785038
51 0.00427246 0.780766
52 0.00353622 0.777229
53 0.00409317 0.773136
54 0.00407791 0.769058
55 0.00382996 0.765228
56 0.00486374 0.760365
57 0.00485992 0.755505
58 0.00430679 0.751198
59 0.00482941 0.746368
60 0.00570297 0.740665
61 0.00590515 0.73476
62 0.00606918 0.728691
63 0.00780487 0.720886
64 0.00650787 0.714378
65 0.00762177 0.706757
66 0.00650024 0.700256
67 0.00771332 0.692543
68 0.00650406 0.686039
69 0.00686646 0.679173
70 0.0063858 0.672787
71 0.00673676 0.66605
72 0.00607681 0.659973
73 0.00652695 0.653446
74 0.00562286 0.647823
75 0.00568771 0.642136
76 0.00597382 0.636162
77 0.0055542 0.630608
78 0.00551224 0.625095
79 0.0058136 0.619282
80 0.00522995 0.614052
81 0.00589371 0.608158
82 0.00487518 0.603283
83 0.0061264 0.597157
84 0.00520325 0.591953
85 0.00562668 0.586327
86 0.00577164 0.580555
87 0.00586319 0.574692
88 0.00691605 0.567776
89 0.00710678 0.560669
90 0.00641251 0.554256
91 0.0071907 0.547066
92 0.00827789 0.538788
93 0.00727463 0.531513
94 0.00765991 0.523853
95 0.00743103 0.516422
96 0.00886917 0.507553
97 0.00798798 0.499565
98 0.00653458 0.493031
99 0.00794983 0.485081
100 0.00637054 0.47871
101 0.00690842 0.471802
102 0.00656128 0.46524
103 0.00664902 0.458591
104 0.00611496 0.452477
105 0.00645828 0.446018
106 0.00528717 0.440731
107 0.00577927 0.434952
108 0.00625229 0.428699
109 0.00588226 0.422817
110 0.00605774 0.416759
111 0.00587463 0.410885
112 0.00680542 0.404079
113 0.00667953 0.3974
114 0.00543594 0.391964
115 0.00700378 0.38496
116 0.00611877 0.378841
117 0.00597 0.372871
118 0.00603104 0.36684
119 0.00574875 0.361092
120 0.0067215 0.35437
121 0.0067482 0.347622
122 0.00552368 0.342098
123 0.00630951 0.335789
124 0.00714111 0.328648
125 0.00730133 0.321346
126 0.0070343 0.314312
127 0.00802231 0.30629
128 0.00734329 0.298946
129 0.00771713 0.291229
130 0.00690842 0.284321
131 0.00841522 0.275906
132 0.00727463 0.268631
133 0.00750732 0.261124
134 0.00772858 0.253395
135 0.00799561 0.245399
136 0.00775146 0.237648
137 0.00774002 0.229908
138 0.00659943 0.223309
139 0.00613022 0.217178
140 0.00635529 0.210823
141 0.00554657 0.205276
142 0.00511551 0.200161
143 0.0051651 0.194996
144 0.00475693 0.190239
145 0.00462723 0.185612
146 0.00359344 0.182018
147 0.00439453 0.177624
148 0.00355148 0.174072
149 0.00411987 0.169952
150 0.00374222 0.16621
151 0.00344849 0.162762
152 0.00383759 0.158924
153 0.00382614 0.155098
154 0.00310516 0.151993
155 0.00297165 0.149021
156 0.00323486 0.145786
157 0.00311661 0.14267
158 0.00288391 0.139786
159 0.00315857 0.136627
160 0.00263214 0.133995
161 0.00265503 0.13134
162 0.00220871 0.129131
163 0.00237274 0.126759
164 0.00196075 0.124798
165 0.00201416 0.122784
166 0.00190353 0.12088
167 0.00193024 0.11895
168 0.00171661 0.117233
169 0.00192261 0.115311
170 0.00157928 0.113731
171 0.0018425 0.111889
172 0.00192261 0.109966
173 0.00180435 0.108162
174 0.00180817 0.106354
175 0.00172424 0.10463
176 0.00236893 0.102261
177 0.00223923 0.100021
178 0.00195312 0.0980682
179 0.00233078 0.0957375
180 0.00248718 0.0932503
181 0.00275803 0.0904922
182 0.00246048 0.0880318
183 0.00250244 0.0855293
184 0.00324249 0.0822868
185 0.00296402 0.0793228
186 0.00274658 0.0765762
187 0.00274277 0.0738335
188 0.00309753 0.0707359
189 0.00282669 0.0679092
190 0.00246429 0.0654449
191 0.00268173 0.0627632
192 0.00296783 0.0597954
